date,strategy_return
2024-12-26,0.001123451007125409
2024-12-27,0.0002526820308326183
2024-12-30,0.0008681781387953613
2024-12-31,0.0011563906165057425
2025-01-02,0.0015304400777071958
2025-01-03,0.001515215903199918
2025-01-06,0.0006751929090653697
2025-01-07,-0.0033421338360550834
2025-01-08,-0.0006417819697318583
2025-01-10,-0.0028535090879049374
2025-01-13,-0.001282296850831366
2025-01-14,-0.0005300841171597126
2025-01-15,0.002573728764155847
2025-01-16,-0.0013582114820392954
2025-01-17,-0.0008395339943841895
2025-01-21,-0.0035335666576692404
2025-01-22,0.0005046356954545583
2025-01-23,0.000956123967724487
2025-01-24,0.0009245671204989314
2025-01-27,-0.0031844340134040694
2025-01-28,0.00044687203150739485
2025-01-29,-0.0009656443956530536
2025-01-30,0.0008944861812314464
2025-01-31,-0.001806391489239667
2025-02-03,-0.004473747440238873
2025-02-04,-0.0018827802619025835
2025-02-05,2.7275840625673453e-05
2025-02-06,0.007942440540141371
2025-02-07,0.002597959372254488
2025-02-10,0.006242213086757875
2025-02-11,0.002726417833341488
2025-02-12,-0.0017440943747374371
2025-02-13,0.00020820861958203984
2025-02-14,-6.267812894600322e-05
2025-02-18,-0.004864058710020824
2025-02-19,0.0037840667191673116
2025-02-20,-0.000493470326559442
2025-02-21,0.002200334808154736
2025-02-24,-0.0032555724210739934
2025-02-25,-0.0027405811425125215
2025-02-26,0.0023834919073471017
2025-02-27,0.001835167434840912
2025-02-28,-0.004236450038911044
2025-03-03,-0.0005517173087055127
2025-03-04,0.002196752110652067
2025-03-05,0.0005726321529024858
2025-03-06,0.0038147576214142553
2025-03-07,0.0022877129504275118
2025-03-10,-0.0011318973888907458
2025-03-11,-0.005719247275262629
2025-03-12,-0.001631608591493583
2025-03-13,0.0016789715551672746
2025-03-14,0.00034159353182938723
2025-03-17,0.000541876316419998
2025-03-18,-0.002894557946088283
2025-03-19,0.0001634190473989161
2025-03-20,-0.0005673417954153992
2025-03-21,0.0003325277704755436
2025-03-24,0.0031872796696490457
2025-03-25,0.00034111939426151316
2025-03-26,0.0020201921380091914
2025-03-27,-0.0005293617638728598
2025-03-28,-0.0018472232344424189
2025-03-31,-8.557900353911574e-05
2025-04-01,-0.000417236145863642
2025-04-02,0.0001976970830301905
2025-04-03,7.028995596036758e-05
2025-04-04,0.0020354573698406764
2025-04-07,0.004618128531783894
2025-04-08,0.0013469893796149712
2025-04-09,0.003041784391383029
2025-04-10,-0.0021864433878652223
2025-04-11,-0.000730874725473174
2025-04-14,6.599754988845241e-05
2025-04-15,-0.0006055422130790689
2025-04-16,-0.0009109052709650456
2025-04-17,-0.0030507974602663746
2025-04-21,-0.0028392946907359606
2025-04-22,0.006828131258124648
2025-04-23,0.00035998185072205757
2025-04-24,0.0028739829204598166
2025-04-25,-0.00019966144393412932
2025-04-28,-0.000374354291286072
2025-04-29,0.00016307509556257038
2025-04-30,-0.0028817491903788683
2025-05-01,0.0010335996172119444
2025-05-02,0.0012964336890632921
2025-05-05,0.0017498354420129036
2025-05-06,0.0007121170700485902
2025-05-07,0.0006855498421420858
2025-05-08,0.0024720152285053754
2025-05-09,4.622653948471722e-05
2025-05-12,0.004062922964318316
2025-05-13,-0.00010750430119854659
2025-05-14,-0.001112139042176441
2025-05-15,-0.0005822740669421123
2025-05-16,1.0525875033806642e-05
2025-05-19,-0.0005412676407383632
2025-05-20,-0.00034768429740583695
2025-05-21,0.0012566637804636294
2025-05-22,0.0008038802621901375
2025-05-23,-0.007260727996707406
2025-05-27,0.0015917938931770959
2025-05-28,0.0008328611426704491
2025-05-29,-0.0010292336332353713
2025-05-30,0.0012831268682744756
2025-06-02,-7.554315452240612e-05
2025-06-03,0.0005459521959689795
2025-06-04,-0.0010917377184529453
2025-06-05,3.749258763763308e-05
2025-06-06,-0.000986070236226655
2025-06-09,-0.0030326069297214042
2025-06-10,0.0012500993116622006
2025-06-11,-0.0011843660748172002
2025-06-12,-0.0010582821441584844
2025-06-13,-0.0003704484233808536
2025-06-16,-0.007300096364705855
2025-06-17,-0.0022200341797516954
2025-06-18,0.00012631872999824267
2025-06-20,-0.003095857791275969
2025-06-23,0.00359933856630823
2025-06-24,0.0011925161475638824
2025-06-25,-0.00019667843788273576
2025-06-26,0.0016173934661489753
2025-06-27,0.0024283847199717545
2025-06-30,-0.0014607509112409822
2025-07-01,0.002864178838541731
2025-07-02,-0.001425646305859285
2025-07-03,-0.0008150113951838067
2025-07-07,0.0014976076690966789
2025-07-08,-0.0009394319122192352
2025-07-09,0.0001734600327880642
2025-07-10,0.0038936572993362173
2025-07-11,0.0035864437656831782
2025-07-14,0.0008131823198089805
2025-07-15,0.00012752958202932874
2025-07-16,0.0005065306568987626
2025-07-17,0.0007240443613789616
2025-07-18,-0.00346996425860846
2025-07-21,0.002617311168638059
2025-07-22,-0.009178093455306846
2025-07-23,0.0032759615736723813
2025-07-24,-0.0003667454126062841
2025-07-25,0.002387827537449594
2025-07-28,0.004254091692711848
2025-07-29,-0.0009608325389034444
2025-07-30,-0.0010989229665246958
2025-07-31,-0.0002724020590417764
2025-08-01,-0.0032451342821704365
2025-08-04,0.0015043368842460048
2025-08-05,0.0019456690550712086
2025-08-06,0.002453562521347541
2025-08-07,-0.0008483597608117677
2025-08-08,0.0009367584662294259
2025-08-11,1.569815762159088e-05
2025-08-12,-0.0007045391076130336
2025-08-13,0.003624258460566576
2025-08-14,0.0010365693865588277
2025-08-15,-0.0013611843627965303
2025-08-18,0.00034618196691882375
2025-08-19,-0.0014747276019144717
2025-08-20,0.0006642699247201289
2025-08-21,0.001300033268227141
2025-08-22,0.00042263913449103185
2025-08-25,0.00216897757925949
2025-08-26,-0.0015984096925774072
2025-08-27,0.001022912831288414
2025-08-28,-0.001983375231805695
2025-08-29,-0.0003769424979800373
2025-09-02,0.0010114455019378799
2025-09-03,-0.0009451567852428733
2025-09-04,0.001092345118359317
2025-09-05,-0.0010545237918385686
2025-09-08,-0.00022270007901703526
2025-09-09,-0.000827192530194365
2025-09-10,-0.00011739776878749719
2025-09-11,1.6782868077713786e-05
2025-09-12,-0.0008919917609958583
2025-09-15,2.067108155379138e-05
2025-09-16,0.0008427120061968996
2025-09-17,0.0021772177750889465
2025-09-18,0.000760108830499151
2025-09-19,0.001997501269878521
2025-09-22,-0.00041500176386921606
2025-09-23,-0.0006669543270542144
2025-09-24,0.0010577158425746358
2025-09-25,-0.002147640106931581
2025-09-26,0.0003501208266425415
2025-09-29,-0.0017329332939615139
2025-09-30,0.0006302735662913062
2025-10-01,-0.000352137704773825
2025-10-02,0.004198975678899153
2025-10-03,-0.0007153895965891222
2025-10-06,-0.0010218002243551627
2025-10-07,0.003908054058228361
2025-10-08,0.0016761095528630143
2025-10-09,0.004071362656970612
2025-10-10,-0.001393406834694022
2025-10-13,0.003571620335148351
2025-10-14,0.0005890935354333493
2025-10-15,0.0017021636397389628
2025-10-16,0.002595215143169627
2025-10-17,-0.0026711153734884086
2025-10-20,-0.0011034724266589802
2025-10-21,-0.0053996401259522875
2025-10-22,-0.0032203236382731815
2025-10-23,0.0027322375564766688
2025-10-24,-0.0008543104188049044
2025-10-27,0.0004756974058095498
2025-10-28,0.0038519815969435545
2025-10-29,0.0024141255782328397
2025-10-30,0.00029985673987109607
2025-10-31,0.003151663611198341
2025-11-03,0.00391582323103723
2025-11-04,-0.0006360184128146873
2025-11-05,0.0018935889219280355
2025-11-06,-0.002074707564527989
2025-11-07,0.00020909682372116656
2025-11-10,-0.0007638981672917211
2025-11-11,1.0550915598983579e-05
2025-11-12,0.001033678548044259
2025-11-13,-0.0003981417061681425
2025-11-14,0.00033964330008529053
2025-11-17,0.0010171231187734442
2025-11-18,0.00014060221275613571
2025-11-19,0.0017358754440699453
2025-11-20,-0.0013899068664300351
2025-11-21,0.002950439771306268
2025-11-24,0.00043262253694376085
2025-11-25,-0.0022611848402015466
2025-11-26,0.0028383123186574988
2025-11-28,-0.002470493342065505
2025-12-01,0.001905912807248722
2025-12-02,0.001832374289156835
2025-12-03,0.002655828365808688
2025-12-04,0.0071439066801797235
2025-12-05,0.00440597782538199
2025-12-08,0.004600380994736586
2025-12-09,0.003717226439176269
2025-12-10,0.0039187422061821575
2025-12-11,0.0012149551828086746
2025-12-12,-0.002753877045945763
2025-12-15,-0.0006103326380781926
2025-12-16,0.0008476855981984777
2025-12-17,0.008356559392102447
2025-12-18,0.006466503114981315
2025-12-19,-0.00010434769868716831
2025-12-22,0.0020753546485050567
2025-12-23,-0.001763408019312851
2025-12-24,0.0031079245180516413
2025-12-26,-6.38025865751235e-06
2025-12-29,0.0003338823084024778
2025-12-30,-0.0009088778502354122
2025-12-31,0.0005273738740296796
2026-01-02,0.0
2026-01-05,0.0
2026-01-06,0.0
2026-01-07,0.0
2026-01-08,0.0
2026-01-09,0.0
2026-01-12,0.0
2026-01-13,0.00015031799380649247
2026-01-14,-0.003545938428314077
2026-01-15,0.0019551015545449246
2026-01-16,0.0014900749651576284
2026-01-20,0.0064678249085581285
2026-01-21,-0.0021407590465419846
2026-01-22,0.001758333187654726
2026-01-23,0.0009952840156395304
2026-01-26,0.002523381521569945
2026-01-27,-0.0012291247053922705
2026-01-28,-0.001546466582984296
2026-01-29,0.005510078638853777
2026-01-30,0.0021989089562155506
2026-02-02,0.0007192326221452383
2026-02-03,-0.005066584600883384
2026-02-04,0.00461804929103371
2026-02-05,-0.0033428152559080715
2026-02-06,-0.0020232990575703713
2026-02-09,-0.0020262690778846126
2026-02-10,-0.0019903911642907834
2026-02-11,-0.0021606979806878535
2026-02-12,0.0015352224494242783
2026-02-13,-0.0016470838236911645
2026-02-17,0.0004492548712415889
2026-02-18,-0.0008257597016300133
2026-02-19,0.0004213324185382561
2026-02-20,0.0006984695630327664
2026-02-23,0.0028709526614607572
2026-02-24,0.0016673900788033436
2026-02-25,0.012237060204362438
2026-02-26,0.0
2026-02-27,0.0
2026-03-02,0.0
2026-03-03,0.0028727080353911916
2026-03-04,0.0067079517160579805
2026-03-05,0.0007792144677301049
2026-03-06,0.005225990144753334
2026-03-09,0.003275475592859678
2026-03-10,-0.0017815670719162346
2026-03-11,0.0031738606965943106
2026-03-12,0.00622030416082664
2026-03-13,-0.009432368442209293
2026-03-16,0.0028230667873327953
2026-03-17,-0.003940065593055708
2026-03-18,-0.004986959261123469
2026-03-19,0.006148256118733153
2026-03-20,0.0008037142409784703
2026-03-23,0.0025866347360032904
2026-03-24,0.0027059778465776674
2026-03-25,4.490330910766893e-05
2026-03-26,0.00034236314546420843
2026-03-27,-0.0027796956775627546
2026-03-30,0.017863245477599765
2026-03-31,0.0
2026-04-01,-6.644619590112644e-05
2026-04-02,0.005704096016987625
2026-04-06,-0.00013931515816023587
2026-04-07,0.0046399322042445235
2026-04-08,0.005357475823202895
2026-04-09,0.0
2026-04-10,0.0027631580400588884
2026-04-13,-0.00013510212588196957
2026-04-14,-0.0003356686328623848
2026-04-15,0.002384134619418221
2026-04-16,0.0004327339514109685
2026-04-17,-0.0014047982552340965
2026-04-20,-0.0016982377635232915
2026-04-21,-0.0005161299589186985
2026-04-22,-0.0003275652171872423
2026-04-23,-0.0012035221142471242
2026-04-24,0.0017437843009571186
2026-04-27,-0.00047869667100519653
2026-04-28,0.0032711139243353227
2026-04-29,0.0007962044209577357
2026-04-30,-0.002858352491506122
2026-05-01,0.0024187546199407883
2026-05-04,-0.00038493845826337303
2026-05-05,-0.001713401708050677
2026-05-06,0.0022939366359899793
2026-05-07,0.002904165368183609
2026-05-08,-0.00993220442286502
2026-05-11,0.001185581674820746
2026-05-12,-0.002501822517100405
2026-05-13,0.006084439671541597
2026-05-14,-0.0020080186575861525
2026-05-15,-0.0007571858534237697
2026-05-18,0.008404257110844915
2026-05-19,-0.00018296709991805216
2026-05-20,-0.00045708771132202397
2026-05-21,0.0031006384424530076
2026-05-22,-0.009327488922302396
2026-05-26,0.0008705540288231894
2026-05-27,-0.004023365624762687
2026-05-28,0.0009386401880673301
2026-05-29,-0.0005433165452884969
2026-06-01,0.0029380023141771794
2026-06-02,0.003885089358768745
2026-06-03,-0.0013323147481106856
2026-06-04,-0.002111751703182674
2026-06-05,0.0023459642015066784
2026-06-08,-0.0005946784349889489
2026-06-09,0.006697390467509834
2026-06-10,-0.004773410493701613
2026-06-11,-0.004948433599210045
2026-06-12,-0.002985496686871092
2026-06-15,0.011598030425822525
2026-06-16,0.006103231920408403
2026-06-17,-0.0023144019069524235
2026-06-18,0.0003321386823811334
2026-06-22,-0.0024314101854016057
2026-06-23,0.008047367889371326
2026-06-24,0.00913358018583521
2026-06-25,-0.007152316026833638
2026-06-26,0.005847216685181289
2026-06-29,0.0003635638833701105
2026-06-30,0.001156576801478959
2026-07-01,0.0008378763491785346
2026-07-02,0.005277681331910644
2026-07-06,0.00036971714274347534
2026-07-07,0.0006284567485213
2026-07-08,0.0007585174818134366
2026-07-09,-0.0002925529193061882
2026-07-10,-0.004807249463927299
2026-07-13,0.002335537278253641
2026-07-14,-0.0004346748428413205
2026-07-15,-0.00019987687074085603
2026-07-16,0.00213882369246865
2026-07-17,-0.0023138933884943036
2026-07-20,0.0021749632752017245
2026-07-21,-0.002874677979818663
2026-07-22,-0.0014803138743547661
2026-07-23,0.0027838939676547714
2026-07-24,-0.002225913590497286
